,id,sentiment
64562,552272,1
64563,299375,1
64564,312900,0
64565,23857,1
64566,538466,0
64567,344595,0
64568,28137,0
64569,161779,1
64570,225329,0
64571,584614,1
64572,512640,1
64573,176860,0
64574,420810,1
64575,608494,0
64576,635022,1
64577,588412,0
64578,227215,1
64579,589625,0
64580,294887,0
64581,379936,1
64582,48029,1
64583,22712,0
64584,204466,0
64585,8066,1
64586,42565,1
64587,192143,1
64588,296382,1
64589,548233,0
64590,512179,0
64591,285633,0
64592,75182,1
64593,577758,0
64594,408598,0
64595,230235,0
64596,260420,0
64597,125021,0
64598,502022,1
64599,68575,0
64600,249892,1
64601,240866,1
64602,473566,1
64603,461125,0
64604,24410,1
64605,333083,0
64606,432028,0
64607,618483,1
64608,256727,0
64609,544529,0
64610,160107,1
64611,148802,0
64612,60367,1
64613,622131,1
64614,34481,0
64615,16861,1
64616,613477,0
64617,36881,0
64618,387849,1
64619,159840,1
64620,444821,0
64621,40346,1
64622,551014,0
64623,145962,0
64624,314704,1
64625,580725,0
64626,131822,1
64627,11799,1
64628,68698,1
64629,109694,1
64630,1085,1
64631,271011,0
64632,609574,1
64633,616011,1
64634,367118,0
64635,175966,0
64636,428147,0
64637,161310,1
64638,7775,1
64639,31058,0
64640,517160,0
64641,156672,1
64642,25646,0
64643,496885,0
64644,167403,0
64645,131938,1
64646,406973,0
64647,12800,1
64648,246778,1
64649,611383,1
64650,571150,1
64651,369175,0
64652,603410,0
64653,572019,1
64654,24609,0
64655,9423,0
64656,314842,0
64657,566972,1
64658,164769,0
64659,142030,1
64660,632557,1
64661,214866,1
64662,460878,0
64663,334757,0
64664,503326,1
64665,240074,0
64666,3903,1
64667,231559,1
64668,494696,1
64669,250930,0
64670,326558,1
64671,536238,1
64672,298704,0
64673,46054,0
64674,26069,1
64675,433073,1
64676,607807,0
64677,19333,1
64678,599524,1
64679,517096,1
64680,216600,1
64681,579695,1
64682,587064,1
64683,247676,0
64684,198439,0
64685,88698,0
64686,209500,0
64687,303413,1
64688,518972,0
64689,292407,0
64690,635655,0
64691,207876,0
64692,22715,0
64693,112133,0
64694,621491,1
64695,104217,1
64696,531089,0
64697,243612,0
64698,518224,0
64699,317168,1
64700,495036,0
64701,477467,0
64702,276276,1
64703,621127,1
64704,290635,0
64705,148533,1
64706,359677,0
64707,315241,0
64708,320365,1
64709,382671,1
64710,298156,1
64711,450787,1
64712,546167,1
64713,508982,1
64714,248588,0
64715,292011,1
64716,445946,0
64717,440709,0
64718,49305,0
64719,350985,1
64720,254552,0
64721,147544,0
64722,517261,0
64723,43521,1
64724,154666,0
64725,504137,1
64726,352012,1
64727,378446,1
64728,534450,0
64729,231327,0
64730,197972,1
64731,507603,0
64732,279378,1
64733,387042,1
64734,258631,0
64735,228485,0
64736,550201,0
64737,321995,0
64738,584044,1
64739,164625,1
64740,47929,1
64741,624457,0
64742,410141,0
64743,99995,1
64744,272570,0
64745,236031,0
64746,627165,0
64747,558599,1
64748,64836,0
64749,257849,0
64750,353594,0
64751,549434,1
64752,600231,1
64753,553735,0
64754,484711,0
64755,278833,1
64756,198832,1
64757,374556,1
64758,465501,0
64759,229289,1
64760,518304,0
64761,575555,0
64762,238713,0
64763,110178,0
64764,100614,0
64765,455979,1
64766,231507,1
64767,183340,1
64768,188241,1
64769,47990,0
64770,149619,1
64771,211306,1
64772,14606,0
64773,440635,0
64774,60449,0
64775,161662,0
64776,325463,1
64777,361955,1
64778,534662,0
64779,360839,0
64780,93972,0
64781,189319,1
64782,392143,1
64783,448601,0
64784,150302,1
64785,565532,0
64786,598511,0
64787,437194,0
64788,396242,1
64789,515061,1
64790,344665,1
64791,596056,1
64792,447982,0
64793,505159,1
64794,297772,0
64795,385251,1
64796,93085,0
64797,304207,0
64798,122058,0
64799,638015,1
64800,616671,0
64801,528744,1
64802,598792,0
64803,29064,0
64804,91109,0
64805,261921,0
64806,184865,1
64807,263832,1
64808,244837,0
64809,253680,0
64810,227483,1
64811,16024,0
64812,161606,0
64813,424701,1
64814,127750,0
64815,599622,0
64816,591129,0
64817,347886,1
64818,503425,1
64819,45776,0
64820,343973,1
64821,483802,1
64822,478909,1
64823,436239,0
64824,283941,1
64825,117691,1
64826,456015,1
64827,382325,0
64828,524475,0
64829,588952,0
64830,460373,1
64831,475273,1
64832,109586,0
64833,545132,0
64834,430732,1
64835,533416,1
64836,249,1
64837,377782,0
64838,543952,1
64839,20539,0
64840,517884,1
64841,531867,0
64842,506187,1
64843,156433,1
64844,552359,0
64845,348279,0
64846,335302,0
64847,624682,1
64848,422680,0
64849,89943,1
64850,533212,1
64851,458470,1
64852,303417,0
64853,504021,1
64854,126791,0
64855,232432,0
64856,204921,0
64857,121738,1
64858,255175,0
64859,168511,1
64860,330550,0
64861,469005,0
64862,45605,1
64863,292288,1
64864,508280,0
64865,279857,0
64866,52549,0
64867,609511,0
64868,536744,1
64869,449031,0
64870,474825,0
64871,417998,1
64872,240979,1
64873,184849,0
64874,116276,1
64875,50505,1
64876,354437,0
64877,295413,1
64878,119151,0
64879,625925,1
64880,487984,0
64881,472765,0
64882,538112,0
64883,110825,1
64884,34816,1
64885,285429,0
64886,495862,1
64887,164862,0
64888,624492,0
64889,444603,0
64890,101510,0
64891,359525,1
64892,228940,0
64893,97822,0
64894,459440,0
64895,558011,0
64896,73229,1
64897,468127,0
64898,371341,1
64899,111960,0
64900,398033,0
64901,352053,1
64902,204469,0
64903,518687,1
64904,604188,0
64905,258586,0
64906,340357,0
64907,485257,0
64908,68803,1
64909,588405,0
64910,633636,0
64911,311960,1
64912,574519,1
64913,95313,1
64914,401351,0
64915,271115,1
64916,553501,1
64917,207492,0
64918,299830,1
64919,470143,1
64920,135639,0
64921,525315,1
64922,589338,0
64923,417181,1
64924,390372,1
64925,111301,1
64926,474423,0
64927,600631,1
64928,514672,0
64929,167874,0
64930,639611,0
64931,478989,0
64932,593079,0
64933,417242,1
64934,410108,0
64935,615475,1
64936,74572,1
64937,601877,0
64938,319189,1
64939,594102,0
64940,183629,1
64941,223521,1
64942,600838,1
64943,460625,0
64944,600305,0
64945,564150,0
64946,407609,0
64947,144241,1
64948,299100,0
64949,506553,1
64950,203257,1
64951,263485,1
64952,63806,1
64953,274455,1
64954,500466,1
64955,280294,1
64956,1260,0
64957,632510,0
64958,601587,1
64959,594517,0
64960,617269,0
64961,98580,0
64962,450443,1
64963,38768,0
64964,536364,0
64965,177044,1
64966,366286,0
64967,285696,1
64968,199854,0
64969,266887,1
64970,114744,1
64971,510692,1
64972,2513,0
64973,58041,0
64974,104475,0
64975,437594,1
64976,394305,1
64977,418595,0
64978,911,0
64979,79869,0
64980,230912,1
64981,240777,0
64982,496046,1
64983,457412,1
64984,589775,1
64985,481256,1
64986,559869,1
64987,182884,0
64988,209125,0
64989,11431,0
64990,57467,0
64991,109385,0
64992,329141,1
64993,524203,0
64994,374755,0
64995,9745,1
64996,487407,1
64997,377144,1
64998,464330,1
64999,631756,1
65000,182292,0
65001,378134,1
65002,210086,1
65003,245447,1
65004,274236,0
65005,278338,1
65006,157302,1
65007,158635,0
65008,143373,1
65009,124006,1
65010,435120,0
65011,404902,0
65012,9016,1
65013,331948,1
65014,327509,1
65015,524974,0
65016,388722,0
65017,493738,0
65018,515803,1
65019,214179,0
65020,469484,1
65021,605293,1
65022,92209,0
65023,521608,1
65024,379193,1
65025,63049,0
65026,137047,1
65027,309491,0
65028,441139,0
65029,109285,1
65030,571464,1
65031,133805,1
65032,453449,1
65033,98339,1
65034,359900,0
65035,293563,0
65036,519752,0
65037,108985,1
65038,598721,0
65039,607456,1
65040,430230,0
65041,40595,1
65042,113469,0
65043,26989,0
65044,149525,0
65045,357314,0
65046,222599,1
65047,541592,0
65048,379883,1
65049,148645,1
65050,512802,1
65051,427578,1
65052,587168,0
65053,35140,0
65054,602813,0
65055,352262,1
65056,36750,1
65057,543443,0
65058,431090,0
65059,267700,0
65060,546655,1
65061,370502,0
65062,571284,0
65063,315718,1
65064,154210,1
65065,456350,0
65066,213653,1
65067,209941,0
65068,166150,1
65069,73361,1
65070,401909,0
65071,387855,0
65072,260351,1
65073,424625,0
65074,234716,1
65075,227087,0
65076,266427,1
65077,529539,1
65078,387713,1
65079,507184,1
65080,336383,1
65081,489485,0
65082,53897,1
65083,607116,1
65084,557182,0
65085,547082,1
65086,222845,1
65087,464036,0
65088,97221,0
65089,593690,1
65090,147165,1
65091,572014,0
65092,26373,1
65093,593307,0
65094,133919,1
65095,58437,1
65096,621237,1
65097,97356,0
65098,473159,1
65099,617836,1
65100,2583,1
65101,256848,0
65102,488464,0
65103,381440,0
65104,155583,1
65105,527802,1
65106,230043,0
65107,459221,0
65108,221518,0
65109,416729,0
65110,216882,1
65111,306785,0
65112,184545,0
65113,424120,1
65114,210660,0
65115,596238,1
65116,342937,1
65117,107205,0
65118,390275,0
65119,313046,1
65120,322128,0
65121,638867,0
65122,102480,1
65123,154677,1
65124,332929,1
65125,218395,1
65126,194014,0
65127,191960,0
65128,65932,0
65129,271393,0
65130,261407,1
65131,187763,0
65132,307731,0
65133,350535,1
65134,427967,0
65135,135892,1
65136,513799,0
65137,461910,0
65138,470333,0
65139,366567,1
65140,460205,0
65141,53364,1
65142,534555,1
65143,430545,1
65144,513175,1
65145,544729,0
65146,571930,1
65147,189514,1
65148,183136,0
65149,619801,1
65150,551511,0
65151,44920,0
65152,518899,0
65153,302191,1
65154,369236,0
65155,487542,1
65156,200277,1
65157,151644,0
65158,509972,1
65159,592972,0
65160,396045,0
65161,50407,0
65162,452772,1
65163,195549,1
65164,614144,0
65165,84706,1
65166,521059,0
65167,19831,1
65168,62852,0
65169,455273,0
65170,349352,0
65171,151830,0
65172,379476,1
65173,138661,1
65174,88438,0
65175,619176,0
65176,622431,0
65177,571747,0
65178,420175,1
65179,63913,0
65180,461745,1
65181,14121,0
65182,292797,0
65183,305333,0
65184,23578,0
65185,413599,1
65186,138640,0
65187,550102,1
65188,474779,1
65189,76630,1
65190,273716,1
65191,67481,1
65192,304461,1
65193,577444,1
65194,162172,0
65195,183260,1
65196,445816,0
65197,83008,1
65198,417044,0
65199,420720,0
65200,500963,0
65201,594451,0
65202,180286,1
65203,103643,1
65204,415856,0
65205,422352,0
65206,201648,1
65207,537335,1
65208,260056,1
65209,5149,1
65210,515512,0
65211,185405,0
65212,434707,0
65213,537008,1
65214,517292,1
65215,199819,1
65216,191809,1
65217,505081,0
65218,50687,1
65219,469798,0
65220,18361,1
65221,112342,0
65222,522700,0
65223,343119,0
65224,402614,1
65225,173565,1
65226,281216,0
65227,585532,1
65228,392446,1
65229,250157,1
65230,90424,1
65231,473955,0
65232,488249,1
65233,318982,1
65234,68875,1
65235,100609,1
65236,602381,1
65237,157965,0
65238,303072,0
65239,40024,1
65240,242157,1
65241,18967,0
65242,438995,1
65243,77993,1
65244,569107,1
65245,240831,0
65246,77716,1
65247,103827,1
65248,353828,0
65249,33347,0
65250,234319,0
65251,87266,1
65252,250669,0
65253,503896,1
65254,404010,1
65255,343984,0
65256,234835,0
65257,605532,0
65258,388153,0
65259,91915,0
65260,475087,1
65261,63972,1
65262,305644,0
65263,203842,0
65264,355485,1
65265,13817,0
65266,25966,0
65267,147526,1
65268,283494,0
65269,48797,1
65270,189436,1
65271,149029,1
65272,523238,1
65273,25199,0
65274,420494,0
65275,436331,1
65276,349747,1
65277,292352,0
65278,456052,0
65279,80348,1
65280,368652,0
65281,90745,0
65282,228840,1
65283,421219,0
65284,445496,0
65285,365458,0
65286,461657,1
65287,561528,0
65288,604701,1
65289,134218,0
65290,198575,1
65291,397431,0
65292,24017,0
65293,193724,0
65294,207903,0
65295,248313,1
65296,180497,0
65297,480478,1
65298,33969,1
65299,201903,0
65300,405892,0
65301,445526,0
65302,618431,1
65303,450834,0
65304,13453,1
65305,167985,1
65306,544735,1
65307,454433,1
65308,508440,1
65309,575019,1
65310,349763,1
65311,608600,1
65312,436580,1
65313,606241,0
65314,554581,1
65315,128753,1
65316,314181,0
65317,548199,0
65318,324664,1
65319,379132,0
65320,306944,1
65321,151948,0
65322,198794,0
65323,486678,1
65324,629134,0
65325,381723,1
65326,558483,0
65327,393560,0
65328,323576,1
65329,460369,1
65330,612594,0
65331,2280,0
65332,14423,1
65333,35116,1
65334,185822,0
65335,192461,1
65336,252413,1
65337,119377,1
65338,589058,1
65339,82700,0
65340,369331,0
65341,125995,1
65342,275037,0
65343,40175,0
65344,482079,0
65345,241256,1
65346,55971,0
65347,43653,0
65348,631724,1
65349,358261,1
65350,151398,1
65351,173789,0
65352,4373,1
65353,34441,0
65354,174205,0
65355,79216,1
65356,581873,1
65357,51191,0
65358,132273,0
65359,623885,0
65360,163594,0
65361,75519,0
65362,364125,1
65363,207720,1
65364,447870,0
65365,425831,1
65366,582913,1
65367,12407,1
65368,83646,0
65369,571107,0
65370,274012,1
65371,310256,0
65372,187332,0
65373,136335,1
65374,399429,1
65375,344435,0
65376,249939,0
65377,521978,0
65378,289217,0
65379,603205,1
65380,478641,0
65381,123982,1
65382,217432,0
65383,441145,1
65384,160055,1
65385,627368,1
65386,169289,1
65387,345593,0
65388,322787,0
65389,609645,0
65390,205255,1
65391,567477,1
65392,118542,0
65393,596323,1
65394,215556,0
65395,140743,0
65396,128326,1
65397,489159,0
65398,376080,0
65399,582557,1
65400,324654,0
65401,13213,1
65402,496463,0
65403,286893,0
65404,476781,0
65405,15796,1
65406,560543,0
65407,507207,1
65408,531508,0
65409,243725,0
65410,177983,0
65411,219636,0
65412,188698,1
65413,109905,1
65414,151235,0
65415,474303,1
65416,532488,1
65417,450667,1
65418,108246,1
65419,205920,1
65420,115701,0
65421,444977,0
65422,522640,1
65423,304813,0
65424,433669,1
65425,115775,0
65426,549238,0
65427,23271,0
65428,22150,1
65429,57964,0
65430,260446,0
65431,637876,0
65432,520815,1
65433,622527,0
65434,383133,0
65435,572882,0
65436,249662,1
65437,568266,0
65438,4813,1
65439,637044,0
65440,620345,0
65441,136042,1
65442,381452,0
65443,356305,0
65444,326411,0
65445,218046,1
65446,237256,0
65447,59862,1
65448,117092,1
65449,205713,0
65450,241954,0
65451,537657,0
65452,49932,1
65453,457799,1
65454,586699,1
65455,463328,0
65456,303348,1
65457,99395,1
65458,354997,0
65459,361716,1
65460,513835,0
65461,459607,1
65462,170849,0
65463,231610,0
65464,490455,0
65465,458012,0
65466,360591,1
65467,388879,0
65468,64172,0
65469,31591,1
65470,15467,0
65471,354974,0
65472,445751,0
65473,637364,0
65474,86914,1
65475,414416,0
65476,371377,1
65477,310579,0
65478,520556,0
65479,79373,0
65480,277830,1
65481,173492,0
65482,93557,1
65483,545012,1
65484,325955,0
65485,362087,0
65486,227050,1
65487,446735,1
65488,472213,1
65489,546346,1
65490,303791,0
65491,34008,1
65492,438840,1
65493,634182,0
65494,25477,1
65495,49095,0
65496,275483,1
65497,86335,0
65498,531746,0
65499,397115,0
65500,591944,1
65501,530118,0
65502,107669,0
65503,360101,0
65504,230106,1
65505,461124,0
65506,128264,1
65507,538544,1
65508,125989,1
65509,406778,1
65510,80405,1
65511,175796,1
65512,39384,1
65513,54815,0
65514,589209,0
65515,140124,0
65516,578554,1
65517,161801,1
65518,517873,1
65519,584647,1
65520,598075,0
65521,220428,1
65522,408102,0
65523,459236,1
65524,331077,1
65525,50036,1
65526,2429,0
65527,169874,0
65528,292722,0
65529,102327,0
65530,234273,0
65531,218530,0
65532,297277,1
65533,546746,0
65534,320848,1
65535,216512,1
65536,265077,0
65537,622969,0
65538,567406,0
65539,390187,0
65540,67485,0
65541,163400,0
65542,309929,1
65543,185782,0
65544,365336,1
65545,402814,0
65546,162165,1
65547,190478,0
65548,571943,1
65549,608286,0
65550,416531,1
65551,405087,0
65552,639118,0
65553,415063,1
65554,421320,0
65555,521109,0
65556,464268,1
65557,470799,1
65558,362666,1
65559,638623,1
65560,59354,1
65561,154920,1
65562,136407,1
65563,496700,0
65564,88635,1
65565,397706,1
65566,129034,0
65567,374116,0
65568,33618,0
65569,620104,0
65570,627026,1
65571,325812,1
65572,445023,1
65573,90348,1
65574,267917,0
65575,312058,0
65576,516407,1
65577,409987,0
65578,248672,1
65579,544071,0
65580,197257,0
65581,36680,0
65582,456485,1
65583,503388,0
65584,32037,0
65585,364581,1
65586,568676,1
65587,520452,1
65588,605646,1
65589,480000,1
65590,144109,1
65591,126649,0
65592,473838,1
65593,460636,1
65594,268841,0
65595,636998,1
65596,65843,0
65597,582138,1
65598,293053,1
65599,422168,1
65600,594688,1
65601,561147,0
65602,395710,1
65603,625723,0
65604,78447,1
65605,9338,0
65606,221514,1
65607,220474,1
65608,370072,1
65609,389367,0
65610,394374,1
65611,170914,0
65612,133922,0
65613,598103,1
65614,629238,1
65615,455930,0
65616,81637,0
65617,36551,1
65618,280188,0
65619,529622,0
65620,544018,0
65621,246196,0
65622,412625,0
65623,622543,1
65624,557869,1
65625,239949,1
65626,588346,1
65627,605824,0
65628,628664,1
65629,197186,1
65630,84924,0
65631,240106,0
65632,618306,0
65633,325335,1
65634,330448,1
65635,442908,0
65636,41572,0
65637,475229,0
65638,387067,0
65639,182124,1
65640,62188,0
65641,599223,1
65642,279397,1
65643,468589,1
65644,578337,1
65645,57585,0
65646,222062,1
65647,339208,0
65648,4377,0
65649,25753,1
65650,175508,0
65651,35956,1
65652,104333,1
65653,113988,1
65654,259222,0
65655,391877,0
65656,440341,1
65657,195326,1
65658,277100,0
65659,582528,0
65660,400430,1
65661,593025,1
65662,338799,0
65663,206701,0
65664,626873,0
65665,552694,1
65666,167857,1
65667,531617,0
65668,592178,0
65669,341877,0
65670,347367,0
65671,48819,0
65672,56665,0
65673,283811,0
65674,251953,1
65675,400480,1
65676,595546,0
65677,554392,0
65678,306887,1
65679,418738,0
65680,617568,0
65681,517748,1
65682,523791,1
65683,183218,1
65684,399925,1
65685,391072,0
65686,80249,0
65687,307711,1
65688,90252,1
65689,430596,1
65690,414090,0
65691,313599,1
65692,346327,1
65693,342239,1
65694,384384,1
65695,441945,0
65696,133990,0
65697,20993,0
65698,126990,1
65699,491022,1
65700,237040,1
65701,482210,0
65702,252658,0
65703,118716,0
65704,442727,1
65705,279137,1
65706,454555,1
65707,364432,0
65708,624518,1
65709,263890,0
65710,180983,0
65711,512347,1
65712,95253,1
65713,227635,1
65714,541007,0
65715,537860,1
65716,468454,1
65717,387369,0
65718,91999,0
65719,3453,0
65720,130306,1
65721,247232,1
65722,222376,0
65723,361341,1
65724,267816,1
65725,232384,0
65726,104794,1
65727,508585,0
65728,252071,1
65729,171176,0
65730,344978,0
65731,533633,0
65732,488985,0
65733,171970,0
65734,207284,1
65735,481689,1
65736,432556,1
65737,246566,0
65738,445015,0
65739,228139,0
65740,135165,0
65741,602782,1
65742,307273,1
65743,214689,1
65744,411991,1
65745,160249,1
65746,71939,1
65747,397695,1
65748,188865,0
65749,238700,0
65750,183742,0
65751,302115,0
65752,610809,1
65753,413557,1
65754,101599,1
65755,628724,0
65756,474248,0
65757,113768,0
65758,569238,0
65759,476968,0
65760,253075,1
65761,2959,1
65762,139168,1
65763,321587,1
65764,474813,0
65765,561563,0
65766,249111,1
65767,28619,0
65768,473834,1
65769,406558,0
65770,440802,0
65771,269323,1
65772,364837,1
65773,43628,1
65774,275933,1
65775,353540,0
65776,438628,1
65777,170188,1
65778,556773,1
65779,92211,1
65780,638540,1
65781,187212,1
65782,617274,0
65783,550385,0
65784,200958,0
65785,35889,0
65786,435075,0
65787,107191,0
65788,621557,0
65789,194349,0
65790,454943,1
65791,226430,0
65792,482014,1
65793,125721,1
65794,259857,0
65795,26945,1
65796,376735,1
65797,577436,1
65798,193430,0
65799,552448,1
65800,66540,0
65801,3170,1
65802,513271,1
65803,550856,1
65804,501845,0
65805,226739,1
65806,320611,1
65807,185609,0
65808,392916,1
65809,626029,0
65810,261644,0
65811,325185,0
65812,451978,0
65813,406922,1
65814,537778,0
65815,331355,0
65816,554204,0
65817,115279,0
65818,14477,0
65819,552949,0
65820,577962,1
65821,77363,1
65822,526733,0
65823,210809,1
65824,479042,0
65825,208996,1
65826,166388,0
65827,622616,0
65828,223122,0
65829,1215,1
65830,439056,0
65831,299423,1
65832,151621,1
65833,382924,1
65834,277281,1
65835,444592,0
65836,591806,0
65837,581812,1
65838,580135,1
65839,533824,1
65840,387009,0
65841,249176,0
65842,438110,0
65843,107902,0
65844,54762,0
65845,385299,1
65846,524621,1
65847,216029,0
65848,148273,1
65849,459773,1
65850,11154,1
65851,636483,0
65852,615133,0
65853,428001,1
65854,530717,0
65855,626815,1
65856,637279,0
65857,546016,1
65858,559503,0
65859,538814,1
65860,112209,0
65861,248422,1
65862,638414,0
65863,57642,1
65864,33076,0
65865,151718,1
65866,368207,1
65867,518820,0
65868,256415,1
65869,184216,0
65870,174787,1
65871,2392,1
65872,539510,1
65873,408830,0
65874,396082,0
65875,545229,0
65876,606142,1
65877,219117,0
65878,566917,1
65879,207582,1
65880,233749,1
65881,34322,0
65882,497790,0
65883,165753,1
65884,43361,1
65885,462878,0
65886,548291,1
65887,307598,0
65888,503162,1
65889,394712,0
65890,593182,0
65891,56038,1
65892,198087,0
65893,137568,1
65894,565087,0
65895,490254,1
65896,310387,1
65897,20931,1
65898,530349,1
65899,2985,0
65900,332928,0
65901,189976,1
65902,496137,0
65903,25510,1
65904,136404,0
65905,65268,0
65906,302615,0
65907,495073,0
65908,169917,1
65909,87493,1
65910,404344,1
65911,265700,1
65912,265257,0
65913,610041,0
65914,59920,0
65915,273880,0
65916,483860,1
65917,240320,1
65918,13487,1
65919,128210,0
65920,170530,1
65921,234081,1
65922,71138,1
65923,299504,1
65924,141182,1
65925,293962,0
65926,299350,0
65927,172488,0
65928,157635,1
65929,526819,1
65930,24254,0
65931,583079,0
65932,55993,0
65933,168601,1
65934,182518,0
65935,514846,1
65936,584599,0
65937,238809,0
65938,250750,0
65939,370766,1
65940,72987,1
65941,302828,1
65942,258429,1
65943,374094,0
65944,559851,0
65945,424185,1
65946,309348,0
65947,39167,0
65948,600151,1
65949,413067,0
65950,464740,0
65951,412157,0
65952,370706,0
65953,554137,0
65954,72438,0
65955,438048,0
65956,612265,0
65957,628915,1
65958,425202,0
65959,590227,0
65960,105510,0
65961,602604,1
65962,332025,1
65963,114592,0
65964,372554,0
65965,611257,0
65966,433273,1
65967,258937,1
65968,270210,0
65969,134212,1
65970,282580,1
65971,95066,1
65972,556083,1
65973,118494,0
65974,377412,1
65975,139010,1
65976,344179,1
65977,152441,0
65978,370565,0
65979,276265,0
65980,262900,0
65981,451809,1
65982,178173,1
65983,574988,0
65984,638641,0
65985,587304,0
65986,485520,1
65987,58120,0
65988,269095,0
65989,256201,0
65990,522952,0
65991,465148,0
65992,218547,1
65993,447802,1
65994,66107,0
65995,151708,1
65996,207400,0
65997,85891,1
65998,262620,0
65999,523166,1
66000,427603,0
66001,500251,1
66002,393729,0
66003,593284,0
66004,379736,0
66005,531323,1
66006,39357,1
66007,181924,0
66008,101551,1
66009,185022,0
66010,310406,0
66011,463815,1
66012,614740,1
66013,159368,1
66014,561502,1
66015,106334,0
66016,391391,0
66017,246124,1
66018,307344,1
66019,328893,1
66020,532506,1
66021,66539,1
66022,188347,0
66023,453617,1
66024,125562,0
66025,446719,1
66026,18062,1
66027,354917,0
66028,219295,0
66029,364293,1
66030,201047,1
66031,524728,1
66032,602609,0
66033,41604,0
66034,504564,1
66035,562222,1
66036,250715,1
66037,425731,0
66038,70008,0
66039,438247,0
66040,183348,0
66041,265155,1
66042,461526,1
66043,272630,1
66044,214372,0
66045,587857,1
66046,498832,0
66047,30904,1
66048,230530,0
66049,400484,1
66050,551815,0
66051,479642,1
66052,586802,1
66053,211682,0
66054,43115,1
66055,352663,0
66056,613518,1
66057,43339,1
66058,113879,0
66059,425179,0
66060,14513,0
66061,622933,0
66062,336750,1
66063,223964,1
66064,495140,0
66065,467297,0
66066,528923,1
66067,460080,1
66068,430448,1
66069,560908,1
66070,136442,0
66071,16624,0
66072,140073,0
66073,562583,0
66074,60709,0
66075,440199,1
66076,243402,1
66077,171708,1
66078,351595,1
66079,16366,0
66080,457298,0
66081,15895,0
66082,568378,1
66083,373386,0
66084,194132,0
66085,246091,1
66086,564157,1
66087,380305,1
66088,635964,0
66089,286220,0
66090,170206,1
66091,425756,1
66092,3205,1
66093,333430,1
66094,607653,1
66095,74533,1
66096,392968,1
66097,436174,0
66098,355508,1
66099,446319,1
66100,286949,1
66101,286505,0
66102,339519,1
66103,280343,1
66104,206973,0
66105,9,1
66106,38223,0
66107,335196,1
66108,374137,0
66109,71663,0
66110,369160,1
66111,61791,1
66112,42453,0
66113,424192,1
66114,332742,1
66115,540659,0
66116,467879,0
66117,415589,0
66118,195083,1
66119,393295,1
66120,295071,1
66121,197529,0
66122,601071,1
66123,460291,0
66124,570031,0
66125,203779,1
66126,43451,0
66127,164272,1
66128,504728,0
66129,598202,1
66130,333538,1
66131,322538,1
66132,71667,0
66133,416570,0
66134,475048,1
66135,77427,0
66136,387015,0
66137,432199,1
66138,91992,0
66139,151131,0
66140,119368,0
66141,231080,0
66142,457663,1
66143,364618,0
66144,507718,1
66145,359283,1
66146,27387,0
66147,614233,0
66148,335749,0
66149,230187,1
66150,57644,1
66151,419715,0
66152,97854,1
66153,389857,0
66154,528158,1
66155,167914,1
66156,324164,1
66157,7077,0
66158,216585,0
66159,424792,0
66160,44602,1
66161,63934,1
66162,236388,1
66163,276258,1
66164,577259,1
66165,619078,1
66166,498925,1
66167,237933,0
66168,481251,1
66169,308914,1
66170,325967,1
66171,334207,0
66172,118033,1
66173,28803,1
66174,172382,0
66175,217395,0
66176,319234,0
66177,154817,1
66178,135571,0
66179,31181,0
66180,243932,0
66181,462677,1
66182,425720,1
66183,433620,1
66184,252958,1
66185,576565,0
66186,141921,0
66187,560950,0
66188,490316,1
66189,219697,1
66190,554737,0
66191,121322,1
66192,502342,0
66193,101737,0
66194,524683,1
66195,523008,1
66196,275855,1
66197,140471,1
66198,383237,1
66199,322449,0
66200,66901,0
66201,277386,0
66202,363752,1
66203,358319,0
66204,348051,0
66205,356887,1
66206,535808,0
66207,120514,0
66208,409495,0
66209,343340,1
66210,172469,0
66211,464455,1
66212,632148,0
66213,501214,1
66214,13445,0
66215,330686,1
66216,303531,1
66217,633104,0
66218,312016,1
66219,396267,0
66220,270337,0
66221,404839,0
66222,121409,0
66223,531832,0
66224,560326,1
66225,387087,1
66226,352603,1
66227,315867,1
66228,616325,0
66229,190138,0
66230,282811,1
66231,330272,1
66232,521072,1
66233,361233,1
66234,492507,0
66235,104752,1
66236,97972,0
66237,155940,0
66238,562811,0
66239,484324,0
66240,66159,1
66241,15157,0
66242,158018,0
66243,485826,1
66244,23382,1
66245,38922,1
66246,396471,1
66247,544530,1
66248,20206,0
66249,463680,0
66250,312768,1
66251,220329,1
66252,499622,1
66253,60085,1
66254,408673,0
66255,408182,0
66256,152545,1
66257,88895,1
66258,524678,0
66259,324191,0
66260,597908,0
66261,172435,0
66262,533140,1
66263,566092,0
66264,603931,0
66265,218983,1
66266,66699,1
66267,616035,0
66268,531416,0
66269,119825,0
66270,410597,1
66271,469093,0
66272,456446,1
66273,529203,0
66274,467769,1
66275,469788,1
66276,488439,0
66277,632723,1
66278,125503,1
66279,277445,1
66280,379272,1
66281,518421,0
66282,92284,1
66283,475975,0
66284,200144,0
66285,544322,1
66286,558722,0
66287,107135,0
66288,263772,0
66289,575414,1
66290,271787,0
66291,105198,1
66292,594633,1
66293,162626,1
66294,357790,0
66295,50730,1
66296,363337,1
66297,143660,1
66298,59054,1
66299,306998,1
66300,523362,1
66301,70061,0
66302,462710,0
66303,69549,1
66304,610979,0
66305,33390,0
66306,227474,0
66307,627150,1
66308,447400,1
66309,166079,1
66310,226813,1
